Created Date;UTM_Campaign;UTM_Content ;UTM_Term;Account Owner Territory;Marketo Qualification Level;Marketo Interest Level;Account Status;Unmatched;Hand Raiser;UTM_Medium
11/7/2022;fy22-amer-email_marketing_platform;;email_marketing_softwares|email marketing softwares|p|g|c||516472499227;;Low;;No Account Mapped;1;1;paid-search
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
12/5/2022;fy22-amer-email_marketing_platform;undefined;software_for_email_marketing|software for email marketing|p|g|c||542343389030;;Low;;No Account Mapped;1;1;paid-search
1/20/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - Central;High;Low;Assigned;0;0;paid-content-syndication
1/31/2023;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;AMER Scale - West - 1;High;High;Assigned;0;0;paid-social
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;High;Low;Unassigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
11/1/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402#CjwKCAjwh4ObBhAzEiwAHzZYUzncmXpvpWQzf-y-UpiEHj264gOm5m0BKZK4ae2TbB7z2j87iPq-qxoCi2YQAvD_BwE;;High;High;No Account Mapped;1;1;paid-search
1/4/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_mobile|braze mobile|e|g|c||502699582001;AMER Scale - Central;High;Medium;Assigned;0;0;paid-search
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-email_marketing;undefined;email_segmentation_strategy|email segmentation|e|g|c||542343389426;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/12/2023;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_strategy|customer engagement strategy|e|g|m||499449654362;;Medium;Low;No Account Mapped;1;0;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
1/31/2023;fy23-q4-amer-bau_smb;retention_guide;undefined;SMB AMER - West;High;Medium;Assigned;0;0;paid-social
11/27/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_strategy|customer engagement strategy|e|g|c||499449654362;;Medium;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;;High;Low;No Account Mapped;0;0;paid-content-syndication
12/20/2022;fy22-amer-email_marketing_platform;undefined;platform_for_email_marketing|email service provider|e|g|c||542343389186;SMB AMER - West;High;;Assigned;1;1;paid-search
11/23/2022;fy22-amer-email_marketing_platform;;email_marketing_services|email marketing services|p|g|c||516472499212#CjwKCAiApvebBhAvEiwAe7mHSPzUXqoLmbFbR7h3E7J-OSCVzUtcWc1MAhp7olAeJs8CdjGespBlsxoC1GwQAvD_BwE;;Medium;High;No Account Mapped;1;1;paid-search
11/8/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_metrics|customer engagement metrics|p|g|c||499449654209;AMER Enterprise - West;Low;Medium;Assigned;0;0;paid-search
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
11/20/2022;fy23-q4-amer-bau_smb;cer_2022;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/17/2023;fy23-q4-amer-bau_ccmskill;measurement_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - Central;Medium;Low;Assigned;0;0;paid-content-syndication
1/25/2023;fy22-amer-email_marketing_platform;undefined;email_marketing_agency|email marketing agency|e|g|c||587080375810;;High;Low;No Account Mapped;1;1;paid-search
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
12/22/2022;fy23-q4-amer-remarketing_allsite_conversation;connect_with_sales;undefined;AMER Emerging Ent - West - 1;High;Low;Unassigned;0;0;paid-social
1/9/2023;fy23-q4-amer-bau_retint;retention_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Central;Medium;Low;Assigned;0;0;paid-content-syndication
11/28/2022;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-loyalty_guide;;;GSA CPG;Medium;Low;Assigned;0;0;paid-content-syndication
1/30/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - Central;Medium;Low;Assigned;0;0;paid-content-syndication
11/29/2022;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Central;Low;Low;Unassigned;0;0;paid-content-syndication
12/17/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Central;Low;Low;Unassigned;0;0;paid-content-syndication
12/17/2022;fy23-q4-amer-bau_smb;measurement_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Medium;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy23-q4-amer-bau_smb;cer_2022;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - Central;Medium;Low;Unassigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
11/9/2022;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_em|lifecycle marketing|e|g|c||379480664394;AMER Enterprise - Strat;Medium;Medium;Assigned;0;0;paid-search
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
11/3/2022;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_em|lifecycle marketing|e|g|c||379480664394;SMB AMER - Central;High;Low;Assigned;0;0;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
12/5/2022;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402;;High;Low;No Account Mapped;1;0;paid-search
1/23/2023;fy23-q4-amer-loyalty_guide;;;AMER Emerging Ent - East - 2;High;Low;Assigned;0;0;paid-content-syndication
12/22/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_email_marketing|braze email|p|g|c||502699581983;;High;High;No Account Mapped;0;1;paid-search
1/23/2023;fy23-q4-amer-bau_ccmskill;measurement_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - West;Low;Low;Unassigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy22-amer-acq_e_retention-marketing;mt_retention_ad_copy_fy22;customer-retention_pm|customer retention|p|g|c||572731153891;;Medium;Low;No Account Mapped;1;0;paid-search
11/30/2022;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/6/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_strategies|customer engagement strategies|e|g|c||499449654236;;High;Low;No Account Mapped;1;0;paid-search
11/2/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_agency|email marketing agency|e|g|c||587080375810;AMER Emerging Ent - West - 1;High;High;Unassigned;0;1;paid-search
1/21/2023;fy23-q4-amer-bau_ccmskill;measurement_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
11/17/2022;fy23-q4-amer-bau_retskill;cer_2022;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/17/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Scale - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
1/16/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze-pricing_em|braze pricing|e|g|c||502656816223#Cj0KCQiAiJSeBhCCARIsAHnAzT8lUsl3ZXDZZIzhavzi4y0x_Ux9d8KzlVK11NGbcwxE4Q77NK1YMnYaAhp7EALw_wcB;SMB AMER - East;High;High;Assigned;0;0;paid-search
1/20/2023;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;Low;Low;No Account Mapped;1;0;paid-social
11/29/2022;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|c||542343632615;;High;Low;No Account Mapped;1;0;paid-search
11/30/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze-pricing_em|braze pricing|e|g|c||502656816223;SMB AMER - Central;Medium;High;Assigned;0;1;paid-search
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-email_marketing_platform;undefined;platform_for_email_marketing|email service provider|p|g|c||542343389186;;Medium;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;High;Low;Unassigned;0;0;paid-content-syndication
1/25/2023;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;SMB AMER - East;High;Medium;Assigned;0;0;paid-social
12/18/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 2;High;Low;Unassigned;0;0;paid-content-syndication
12/12/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/12/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
12/8/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402;;Medium;Low;No Account Mapped;1;1;paid-search
1/23/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - West;Medium;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Medium;Low;Assigned;0;0;paid-content-syndication
1/19/2023;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;customer-lifecycle_em|customer lifecycle marketing|e|g|c||379480664349;;Medium;Low;No Account Mapped;1;0;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/6/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement|customer engagement|p|g|c||499449654143;SMB AMER - Central;Medium;Medium;Assigned;0;0;paid-search
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/20/2023;fy22-amer-push_platforms;mt_push_platforms_ad_copy_fy22;|push notification platform|p|g|c||511889410496#CjwKCAiAzp6eBhByEiwA_gGq5Izv3QT09R7o_n7wtrXiDtbtknJ0PSsJ_BtNRicKmK7NJwsO2BqFJxoCYFIQAvD_BwE;SMB AMER - Central;High;High;Assigned;0;1;paid-search
1/11/2023;fy23-q4-amer-bau_retint;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/28/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402#CjwKCAiA76-dBhByEiwAA0_s9SlNXujmR2HsIq0KMxZrGcJVevi-N0gnkkZHaU0eVY4MuG1e23KkBBoCsvoQAvD_BwE;;High;;No Account Mapped;1;1;paid-search
1/13/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/3/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402#EAIaIQobChMItrzTg4es_AIVlhbUAR3sxQEAEAAYASAAEgKTZPD_BwE;AMER Emerging Ent - West - 1;High;High;Customer;0;1;paid-search
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
11/2/2022;fy22-amer-email_marketing_platform;;platform_for_email_marketing|email service provider|p|g|c||542343389186#EAIaIQobChMIkJ764raQ-wIVDtiGCh2mDgOSEAAYAiAAEgILuvD_BwE;;Low;Low;No Account Mapped;1;0;paid-search
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-remarketing_allsite_connect;connect_with_sales;undefined;;Medium;Low;No Account Mapped;1;1;paid-social
12/14/2022;fy23-q4-amer-customer_engagement_review_canada;;;SMB AMER - Central;Medium;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-email_marketing;undefined;email_marketing_best_practices|email marketing best practices|e|g|c||542343485744;;Medium;Low;No Account Mapped;1;0;paid-search
11/9/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement|customer engagement|p|g|c||499350053178;SMB AMER - East;High;Medium;Assigned;0;0;paid-search
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Unassigned;0;0;paid-content-syndication
12/16/2022;fy22-amer-brand_l_brand;undefined;Braze-Channels_PM|braze sms|p|g|c||630541626237;;Medium;;No Account Mapped;1;1;paid-search
1/20/2023;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;AMER Scale - Central;High;Medium;Assigned;0;0;paid-social
11/15/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_tool|email marketing tool|p|g|c||542343389162;;Medium;Low;No Account Mapped;1;0;paid-search
1/12/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;High;Low;No Account Mapped;1;0;paid-search
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;High;Low;Assigned;0;0;paid-content-syndication
12/7/2022;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;GSA CPG;Low;Low;Assigned;0;0;paid-content-syndication
12/2/2022;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
11/29/2022;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
11/21/2022;fy23-q4-amer-bau_smb;customer_engagement_ebook;undefined;;Low;Low;No Account Mapped;1;0;paid-social
12/10/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement|customer engagement|p|g|c||499449654143;Japan Commercial - 1;High;Low;Assigned;0;0;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Low;Low;Unassigned;0;0;paid-content-syndication
12/14/2022;fy22-amer-push_platforms;mt_push_platforms_ad_copy_fy26;|push notifications app|p|g|c||618426193864;AMER Emerging Ent - East - 2;High;Medium;Assigned;0;0;paid-search
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - Strat;Low;Low;Unassigned;0;0;paid-content-syndication
11/22/2022;fy23-q4-amer-bau_ccmskill;retention_guide;undefined;;Low;Low;No Account Mapped;1;0;paid-social
1/24/2023;fy22-amer-email_marketing;;effective_email_marketing|effective email marketing|e|g|c||542343485756#CjwKCAiAoL6eBhA3EiwAXDom5qkLCSOXdkBHLLU7IMcSVBtI9FdET4JMjw-aHGXkrVugyT7fZcZl0RoCo0sQAvD_BwE;;High;Low;No Account Mapped;1;1;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;SMB AMER - West;Low;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/26/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_push_notifications|braze push notifications|e|g|c||502656816856;AMER Enterprise - West;High;Medium;Assigned;0;0;paid-search
1/23/2023;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
